n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
13,5,4,169,0.57925,0.24305,0.017900000000000027,-2.5707,-2.5528,0.1251,0.9904001594896333,3.3588925639666622
13,5,4,170,0.99995,5e-05,0.1796000000000002,-3.9160999999999997,-3.7364999999999995,0.99995,0.9999919384081102,1.0003204837449262
13,5,4,172,0.99985,0.00015,0.10260000000000025,-2.9978,-2.8951999999999996,0.99985,0.9999890519714457,1.0724023319061355
13,5,4,173,0.99995,5e-05,0.34150000000000036,-4.2914,-3.9499,0.99995,0.9999864612946825,1.0000000000002327
13,5,4,174,0.9422,0.05775,0.1576000000000004,-3.6753,-3.5176999999999996,0.9422,0.9975128370473156,1.0020389878700016
13,5,4,175,0.99885,0.00045,0.4367000000000001,-3.7729,-3.3362,0.99885,0.9998134445651885,1.0
13,5,4,176,0.99975,0.00015,0.20529999999999982,-3.4681999999999995,-3.2628999999999997,0.99975,0.999970610114757,1.000027180175504
13,5,4,177,0.49045,0.2284,0.0036000000000000476,-2.4714,-2.4678,0.01445,0.9832094622481187,3.2912112842520687
13,5,4,178,0.99445,0.00555,0.39700000000000024,-3.9737,-3.5766999999999998,0.99445,0.9994455167727808,1.0
13,5,4,179,0.9977,0.00085,0.2400000000000002,-3.9514,-3.7114,0.9977,0.9995375284709217,1.0000005759686266
13,5,4,180,0.7978,0.2021,0.1144999999999996,-3.3394999999999997,-3.225,0.7978,0.9930559634675852,1.0380026470657797
13,5,4,181,0.86775,0.10965,0.09030000000000005,-2.8204000000000002,-2.7301,0.86775,0.995269288044249,1.2259331409603786
13,5,4,182,0.9989,0.0009,0.17200000000000015,-3.0873,-2.9153,0.9989,0.9999040423671169,1.0006241602909194
13,5,4,183,0.99955,0.00035,0.2312000000000003,-3.4003,-3.1691,0.99955,0.9999658853630563,1.000001857364336
13,5,4,184,0.99825,0.0016,0.1633,-3.4711,-3.3078,0.99825,0.9998431649909252,1.0012920269237984
13,5,4,185,0.9432,0.05535,0.07620000000000005,-3.5376000000000003,-3.4614000000000003,0.9432,0.9984235541044778,1.3773573710697593
13,5,4,186,0.998,0.002,0.12360000000000015,-3.0819,-2.9583,0.998,0.9999197897400954,1.0221361340935557
13,5,4,190,0.99955,0.0002,0.07430000000000003,-3.3564,-3.2821,0.99955,0.9999483404838518,1.3050634384090798
13,5,4,191,0.9757,0.0128,0.16970000000000018,-3.097,-2.9273,0.9757,0.9969013303196643,1.0010371894731909
13,5,4,192,0.88645,0.1132,0.1727000000000003,-3.0977,-2.925,0.88645,0.9936467346741129,1.0005881508877186
13,5,4,193,0.99855,0.00115,0.004399999999999515,-3.3408999999999995,-3.3365,0.00115,0.9986664716094465,2.456085034353539
13,5,4,194,0.9994,0.00035,0.35340000000000016,-3.3094,-2.956,0.9994,0.9999003595817976,1.0000000000000295
13,5,4,196,0.99915,0.0005,0.2093999999999996,-4.0604,-3.851,0.99915,0.9998507462318983,1.0000177871458114
13,5,4,197,0.99945,0.00025,0.17110000000000003,-3.144,-2.9729,0.99945,0.9999411180025445,1.000723402190184
13,5,4,198,0.99995,5e-05,0.08050000000000002,-1.5892000000000002,-1.5087000000000002,0.99995,0.9999838503649636,1.2283853002783058
13,5,4,199,0.84925,0.07985,0.07589999999999986,-2.3783,-2.3024,0.07055,0.9542535214228651,1.2842539091238703
13,5,4,200,1.0,0.0,0.09810000000000008,-2.7628,-2.6647,1.0,1.0,1.1018631833405725
13,5,4,202,0.9999,0.0001,0.3517999999999999,-3.7106,-3.3588,0.9999,0.9999882310138523,1.000000000000039
13,5,4,203,0.9992,0.0008,0.14670000000000005,-3.004,-2.8573,0.9992,0.9999609320905459,1.0086300781314472
